citation,name_short,name_full,vote_type
275 U.S. 388,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 388,GSutherland,"Sutherland, George",majority
275 U.S. 388,PButler,"Butler, Pierce",majority
275 U.S. 388,ETSanford,"Sanford, Edward",majority
275 U.S. 388,HFStone,"Stone, Harlan",majority
275 U.S. 404,WHTaft,"Taft, William",majority
275 U.S. 404,OWHolmes,"Holmes, Oliver",majority
275 U.S. 404,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 404,JCMcReynolds,"McReynolds, James",majority
275 U.S. 404,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 404,GSutherland,"Sutherland, George",majority
275 U.S. 404,PButler,"Butler, Pierce",majority
275 U.S. 404,ETSanford,"Sanford, Edward",majority
275 U.S. 404,HFStone,"Stone, Harlan",majority
275 U.S. 426,WHTaft,"Taft, William",majority
275 U.S. 426,OWHolmes,"Holmes, Oliver",majority
275 U.S. 426,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 426,JCMcReynolds,"McReynolds, James",majority
275 U.S. 426,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 426,GSutherland,"Sutherland, George",majority
275 U.S. 426,PButler,"Butler, Pierce",majority
275 U.S. 426,ETSanford,"Sanford, Edward",majority
275 U.S. 426,HFStone,"Stone, Harlan",majority
276 U.S. 28,WHTaft,"Taft, William",majority
276 U.S. 28,OWHolmes,"Holmes, Oliver",majority
276 U.S. 28,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 28,JCMcReynolds,"McReynolds, James",majority
276 U.S. 28,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 28,GSutherland,"Sutherland, George",majority
276 U.S. 28,PButler,"Butler, Pierce",majority
276 U.S. 28,ETSanford,"Sanford, Edward",majority
276 U.S. 28,HFStone,"Stone, Harlan",majority
276 U.S. 179,WHTaft,"Taft, William",majority
276 U.S. 179,OWHolmes,"Holmes, Oliver",majority
276 U.S. 179,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 179,JCMcReynolds,"McReynolds, James",majority
276 U.S. 179,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 179,GSutherland,"Sutherland, George",majority
276 U.S. 179,PButler,"Butler, Pierce",majority
276 U.S. 179,ETSanford,"Sanford, Edward",majority
276 U.S. 179,HFStone,"Stone, Harlan",majority
276 U.S. 454,WHTaft,"Taft, William",majority
276 U.S. 454,OWHolmes,"Holmes, Oliver",majority
276 U.S. 454,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 454,JCMcReynolds,"McReynolds, James",majority
276 U.S. 454,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 454,GSutherland,"Sutherland, George",majority
276 U.S. 454,PButler,"Butler, Pierce",majority
276 U.S. 454,ETSanford,"Sanford, Edward",majority
276 U.S. 454,HFStone,"Stone, Harlan",majority
276 U.S. 560,WHTaft,"Taft, William",majority
276 U.S. 560,OWHolmes,"Holmes, Oliver",majority
276 U.S. 560,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 560,JCMcReynolds,"McReynolds, James",majority
276 U.S. 560,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 560,GSutherland,"Sutherland, George",majority
276 U.S. 560,PButler,"Butler, Pierce",majority
276 U.S. 560,ETSanford,"Sanford, Edward",majority
276 U.S. 560,HFStone,"Stone, Harlan",majority
276 U.S. 575,WHTaft,"Taft, William",majority
276 U.S. 575,OWHolmes,"Holmes, Oliver",majority
276 U.S. 575,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 575,JCMcReynolds,"McReynolds, James",majority
276 U.S. 575,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 575,GSutherland,"Sutherland, George",majority
276 U.S. 575,PButler,"Butler, Pierce",majority
276 U.S. 575,ETSanford,"Sanford, Edward",majority
276 U.S. 575,HFStone,"Stone, Harlan",majority
275 U.S. 463,WHTaft,"Taft, William",majority
275 U.S. 463,OWHolmes,"Holmes, Oliver",majority
275 U.S. 463,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 463,JCMcReynolds,"McReynolds, James",majority
275 U.S. 463,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 463,GSutherland,"Sutherland, George",majority
275 U.S. 463,PButler,"Butler, Pierce",majority
275 U.S. 463,ETSanford,"Sanford, Edward",majority
275 U.S. 463,HFStone,"Stone, Harlan",majority
276 U.S. 394,WHTaft,"Taft, William",majority
276 U.S. 394,OWHolmes,"Holmes, Oliver",majority
276 U.S. 394,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 394,JCMcReynolds,"McReynolds, James",majority
276 U.S. 394,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 394,GSutherland,"Sutherland, George",majority
276 U.S. 394,PButler,"Butler, Pierce",majority
276 U.S. 394,ETSanford,"Sanford, Edward",majority
276 U.S. 394,HFStone,"Stone, Harlan",majority
275 U.S. 460,WHTaft,"Taft, William",majority
275 U.S. 460,OWHolmes,"Holmes, Oliver",majority
275 U.S. 460,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 460,JCMcReynolds,"McReynolds, James",majority
275 U.S. 460,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 460,GSutherland,"Sutherland, George",majority
275 U.S. 460,PButler,"Butler, Pierce",majority
275 U.S. 460,ETSanford,"Sanford, Edward",majority
275 U.S. 460,HFStone,"Stone, Harlan",majority
276 U.S. 104,WHTaft,"Taft, William",majority
276 U.S. 104,OWHolmes,"Holmes, Oliver",dissent
276 U.S. 104,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 104,JCMcReynolds,"McReynolds, James",majority
276 U.S. 104,LDBrandeis,"Brandeis, Louis",dissent
276 U.S. 104,GSutherland,"Sutherland, George",majority
276 U.S. 104,PButler,"Butler, Pierce",majority
276 U.S. 104,ETSanford,"Sanford, Edward",majority
276 U.S. 104,HFStone,"Stone, Harlan",majority
276 U.S. 252,WHTaft,"Taft, William",majority
276 U.S. 252,OWHolmes,"Holmes, Oliver",majority
276 U.S. 252,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 252,JCMcReynolds,"McReynolds, James",majority
276 U.S. 252,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 252,GSutherland,"Sutherland, George",majority
276 U.S. 252,PButler,"Butler, Pierce",majority
276 U.S. 252,ETSanford,"Sanford, Edward",majority
276 U.S. 252,HFStone,"Stone, Harlan",majority
276 U.S. 386,WHTaft,"Taft, William",majority
276 U.S. 386,OWHolmes,"Holmes, Oliver",majority
276 U.S. 386,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 386,JCMcReynolds,"McReynolds, James",majority
276 U.S. 386,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 386,GSutherland,"Sutherland, George",majority
276 U.S. 386,PButler,"Butler, Pierce",majority
276 U.S. 386,ETSanford,"Sanford, Edward",majority
276 U.S. 386,HFStone,"Stone, Harlan",majority
276 U.S. 475,WHTaft,"Taft, William",majority
276 U.S. 475,OWHolmes,"Holmes, Oliver",majority
276 U.S. 475,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 475,JCMcReynolds,"McReynolds, James",majority
276 U.S. 475,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 475,GSutherland,"Sutherland, George",majority
276 U.S. 475,PButler,"Butler, Pierce",majority
276 U.S. 475,ETSanford,"Sanford, Edward",majority
276 U.S. 475,HFStone,"Stone, Harlan",majority
276 U.S. 482,WHTaft,"Taft, William",majority
276 U.S. 482,OWHolmes,"Holmes, Oliver",majority
276 U.S. 482,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 482,JCMcReynolds,"McReynolds, James",majority
276 U.S. 482,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 482,GSutherland,"Sutherland, George",majority
276 U.S. 482,PButler,"Butler, Pierce",majority
276 U.S. 482,ETSanford,"Sanford, Edward",majority
276 U.S. 482,HFStone,"Stone, Harlan",majority
276 U.S. 10,WHTaft,"Taft, William",majority
276 U.S. 10,OWHolmes,"Holmes, Oliver",majority
276 U.S. 10,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 10,JCMcReynolds,"McReynolds, James",majority
276 U.S. 10,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 10,GSutherland,"Sutherland, George",majority
276 U.S. 10,PButler,"Butler, Pierce",majority
276 U.S. 10,ETSanford,"Sanford, Edward",majority
276 U.S. 10,HFStone,"Stone, Harlan",majority
276 U.S. 215,WHTaft,"Taft, William",majority
276 U.S. 215,OWHolmes,"Holmes, Oliver",majority
276 U.S. 215,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 215,JCMcReynolds,"McReynolds, James",majority
276 U.S. 215,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 215,GSutherland,"Sutherland, George",majority
276 U.S. 215,PButler,"Butler, Pierce",majority
276 U.S. 215,ETSanford,"Sanford, Edward",majority
276 U.S. 215,HFStone,"Stone, Harlan",majority
276 U.S. 281,WHTaft,"Taft, William",majority
276 U.S. 281,OWHolmes,"Holmes, Oliver",majority
276 U.S. 281,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 281,JCMcReynolds,"McReynolds, James",majority
276 U.S. 281,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 281,GSutherland,"Sutherland, George",majority
276 U.S. 281,PButler,"Butler, Pierce",majority
276 U.S. 281,ETSanford,"Sanford, Edward",majority
276 U.S. 299,WHTaft,"Taft, William",majority
276 U.S. 299,OWHolmes,"Holmes, Oliver",majority
276 U.S. 299,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 299,JCMcReynolds,"McReynolds, James",majority
276 U.S. 299,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 299,GSutherland,"Sutherland, George",majority
276 U.S. 299,PButler,"Butler, Pierce",majority
276 U.S. 299,ETSanford,"Sanford, Edward",majority
276 U.S. 299,HFStone,"Stone, Harlan",majority
276 U.S. 542,WHTaft,"Taft, William",majority
276 U.S. 542,OWHolmes,"Holmes, Oliver",majority
276 U.S. 542,WVanDevanter,"Van Devanter, Willis",majority
276 U.S. 542,JCMcReynolds,"McReynolds, James",majority
276 U.S. 542,LDBrandeis,"Brandeis, Louis",majority
276 U.S. 542,GSutherland,"Sutherland, George",majority
276 U.S. 542,PButler,"Butler, Pierce",majority
276 U.S. 542,ETSanford,"Sanford, Edward",majority
276 U.S. 542,HFStone,"Stone, Harlan",majority
278 U.S. 235,WHTaft,"Taft, William",majority
278 U.S. 235,OWHolmes,"Holmes, Oliver",dissent
278 U.S. 235,WVanDevanter,"Van Devanter, Willis",majority
278 U.S. 235,JCMcReynolds,"McReynolds, James",majority
278 U.S. 235,LDBrandeis,"Brandeis, Louis",regular concurrence
278 U.S. 235,GSutherland,"Sutherland, George",majority
278 U.S. 235,PButler,"Butler, Pierce",majority
278 U.S. 235,ETSanford,"Sanford, Edward",majority
278 U.S. 235,HFStone,"Stone, Harlan",regular concurrence
275 U.S. 319,WHTaft,"Taft, William",majority
275 U.S. 319,OWHolmes,"Holmes, Oliver",majority
275 U.S. 319,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 319,JCMcReynolds,"McReynolds, James",majority
275 U.S. 319,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 319,GSutherland,"Sutherland, George",majority
275 U.S. 319,PButler,"Butler, Pierce",majority
275 U.S. 319,ETSanford,"Sanford, Edward",majority
275 U.S. 319,HFStone,"Stone, Harlan",majority
275 U.S. 331,WHTaft,"Taft, William",majority
275 U.S. 331,OWHolmes,"Holmes, Oliver",majority
275 U.S. 331,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 331,JCMcReynolds,"McReynolds, James",majority
275 U.S. 331,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 331,GSutherland,"Sutherland, George",majority
275 U.S. 331,PButler,"Butler, Pierce",majority
275 U.S. 331,ETSanford,"Sanford, Edward",majority
275 U.S. 331,HFStone,"Stone, Harlan",majority
275 U.S. 347,WHTaft,"Taft, William",majority
275 U.S. 347,OWHolmes,"Holmes, Oliver",majority
275 U.S. 347,WVanDevanter,"Van Devanter, Willis",majority
275 U.S. 347,JCMcReynolds,"McReynolds, James",majority
275 U.S. 347,LDBrandeis,"Brandeis, Louis",majority
275 U.S. 347,GSutherland,"Sutherland, George",majority
275 U.S. 347,PButler,"Butler, Pierce",majority
275 U.S. 347,ETSanford,"Sanford, Edward",majority
